Denmark,Violent Pornography,1,1
Denmark,Waiting,1,1
Denmark,Vulcão Dub - Fui Eu,1,1
Denmark,Welcome Home (Sanitarium),1,1
Denmark,War Pigs,1,1
Denmark,Zé Trindade,1,1
Denmark,The Right Thing,1,1
Denmark,The Thing That Should Not Be,1,1
Denmark,The Midnight Special,1,1
Denmark,Tombstone Shadow,1,1
Denmark,Sweet Hitch-Hiker,1,1
Denmark,Susie Q,1,1
Denmark,Sympton of the Universe,1,1
Finland,Eruption,2,1
Finland,Dreams,1,2
Finland,Dazed And Confused,1,2
Finland,Believe,1,2
Finland,Beth,1,2
Finland,Are You Gonna Go My Way,1,2
Finland,A Bencao E Outros,1,2
Finland,Goin' Blind,1,2
Finland,Heliopolis,1,2
Finland,Hard Luck Woman,1,2
Finland,Higher Ground,1,2
Finland,Feirinha da Pavuna/Luz do Repente/Bagaço da Laranja,1,2
Finland,Fall To Pieces,1,2
Finland,Meninos E Meninas,1,2
Finland,Looking For Love,1,2
Finland,It Doesn't Matter,1,2
Finland,I Was Made For Loving You,1,2
Finland,L'Avventura,1,2
Finland,Sweet Lady Luck,1,2
Finland,Tempo Perdido,1,2
Finland,"The Living Legend, Pt. 1",1,2
Finland,The Lost Warrior,1,2
Finland,The Magnificent Warriors,1,2
Finland,"The Gun On Ice Planet Zero, Pt. 1",1,2
Finland,The Show Must Go On,1,2
Finland,Year to the Day,1,2
Finland,We Are The Champions,1,2
Finland,Waiting On A Sign,1,2
Finland,Um Homem Chamado Alfredo,1,2
Finland,Mr. Cab Driver,1,2
Finland,Plaster Caster,1,2
Finland,On Fire,1,2
Finland,Paint It Black,1,2
Finland,Quando Você Voltar,1,2
Finland,Samba pras moças,1,2
Finland,Secrets,1,2
Finland,Soul Parsifal,1,2
France,"Spanish moss-""A sound portrait""-Spanish moss",1,1
France,St. Jimmy,1,1
France,Sonata for Solo Violin: IV: Presto,1,1
France,Sound of a Gun,1,1
France,Slave,1,1
France,Smoke On The Water,1,1
France,Snowblind,1,1
France,Só Tinha De Ser Com Você,1,1
France,Sea Of Sorrow,1,1
France,Seis Da Tarde,1,1
France,Sing Joyfully,1,1
France,Since I've Been Loving You,1,1
France,Showcase,1,1
France,Shoot Me Again,1,1
France,Shining In The Light,1,1
France,Sam With The Showing Scalp Flat Top,1,1
France,Samba da Bençaco,1,1
France,Salutations,1,1
France,'Round Midnight,1,1
France,Ramble On,1,1
France,Put Your Lights On,1,1
France,Right On Time,1,1
France,Rita Lee,1,1
France,Release,1,1
France,Real Thing,1,1
France,Over The Hills And Far Away,1,1
France,"Partita in E Major, BWV 1006A: I. Prelude",1,1
France,"Past, Present, and Future",1,1
France,Parallel Universe,1,1
France,One Step Closer,1,1
France,Only A Dream In Rio,1,1
France,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),1,1
France,Prá Dizer Adeus,1,1
France,Porcelain,1,1
France,Primavera,1,1
France,"Prometheus Overture, Op. 43",1,1
France,Prince Charming,1,1
France,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",1,1
France,Mr. Brownstone,1,1
France,My Love,1,1
France,N.I.B.,1,1
France,Na Frente Da TV,1,1
France,Morro Da Casa Verde 2001,1,1
France,Morena De Angola,1,1
France,Moth,1,1
France,Miss Sarajevo,1,1
France,MFC,1,1
France,Night Time Is The Right Time,1,1
France,Ugly In The Morning,1,1
France,Undertow,1,1
France,Under The Bridge,1,1
France,Under The Sun/Every Day Comes and Goes,1,1
France,União Da Ilha,1,1
France,United Colours,1,1
France,Voodoo,1,1
France,Welcome to the Jungle,1,1
France,What A Day,1,1
France,Whiskey In The Jar,1,1
France,Whole Lotta Love,1,1
France,Xanadu,1,1
France,Who'll Stop The Rain,1,1
France,Women In Uniform,1,1
France,Yahweh,1,1
France,Yesterday To Tomorrow,1,1
France,Your Time Is Gonna Come,1,1
France,The River (Remix),1,1
France,The Outlaw Torn,1,1
France,The Pan Piper,1,1
France,The Unforgiven II,1,1
France,The Unforgiven,1,1
France,The Gentle Art Of Making Enemies,1,1
France,The Last Remaining Light,1,1
France,The Midnight Special,1,1
France,The Number Of The Beast,1,1
France,Travelling Riverside Blues,1,1
France,Trocando Em Miúdos,1,1
France,Theme From The Swan,1,1
France,"There's No Place Like Home, Pt. 3",1,1
France,The Unbeliever,1,1
France,The Zephyr Song,1,1
France,To Live Is To Die,1,1
France,Through a Looking Glass,1,1
France,They're Red Hot,1,1
France,Tear,1,1
France,"Tapa Aqui, Descobre Ali",1,1
France,The Begining... At Last,1,1
France,Sweet Hitch-Hiker,1,1
France,Starburst,1,1
France,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",1,1
France,"Suite for Solo Cello No. 1 in G Major, BWV 1007: I. Prélude",1,1
France,Suck My Kiss,1,1
France,Leper Messiah,1,1
France,Lemon Drop,1,1
France,Layla,1,1
France,Judgement Of Heaven,1,1
France,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,1,1
France,Ji Yeon,1,1
France,KKK Bitch,1,1
France,I'm Gonna Crawl,1,1
France,I'm Going Slightly Mad,1,1
France,Instinto Colectivo,1,1
France,Innuendo,1,1
France,In The Evening,1,1
France,Iron Man,1,1
France,Jean Pierre (Live),1,1
France,It's A Hard Life,1,1
France,Long As I Can See The Light,1,1
France,"Lost Planet of the Gods, Pt. 1",1,1
France,Low,1,1
France,Love Comes,1,1
France,Lodi,1,1
France,Like a Stone,1,1
France,Letterbomb,1,1
France,Menino Do Rio,1,1
France,Meu Caro Amigo,1,1
France,Manuel,1,1
France,Maria Fumaça,1,1
France,Man On The Edge,1,1
France,Família,1,1
France,Falando De Amor,1,1
France,Fortunate Son,1,1
France,Four Sticks,1,1
France,Four Walled World,1,1
France,Frantic,1,1
France,For Whom The Bell Tolls,1,1
France,Gavioes 2001,1,1
France,Gangland,1,1
France,From Out Of Nowhere,1,1
France,I Am,1,1
France,How to Stop an Exploding Man,1,1
France,I Believe,1,1
France,Hats Off To (Roy) Harper,1,1
France,Hairshirt,1,1
France,Heaven Coming Down,1,1
France,Headlong,1,1
France,Heart In Your Hand,1,1
France,Green River,1,1
France,Gota D'água,1,1
France,Go Back,1,1
France,A Banda,1,1
France,A Man And A Woman,1,1
France,(Wish I Could) Hideaway,1,1
France,...And Justice For All,1,1
France,A Small Victory,1,1
France,A Statistic,1,1
France,A Sua,1,1
France,Adios nonino,1,1
France,Acelerou,1,1
France,"Act IV, Symphony",1,1
France,Armadura,1,1
France,As Aparências Enganam,1,1
France,As Rosas Não Falam (Beth Carvalho),1,1
France,All For You,1,1
France,All Because Of You,1,1
France,Ando Meio Desligado,1,1
France,Amor Demais,1,1
France,"Alô, Alô, Marciano",1,1
France,Binky The Doormat,1,1
France,Beija-Flor,1,1
France,"Battlestar Galactica, Pt. 2",1,1
France,Bê-a-Bá,1,1
France,Atrás da Porta,1,1
France,Bowels Of The Devil,1,1
France,Billie Jean,1,1
France,Born On The Bayou,1,1
France,Breakthru,1,1
France,Body Count,1,1
France,Body Count's In The House,1,1
France,Dazed and Confused,1,1
France,De Ja Vu,1,1
France,Die Walküre: The Ride of the Valkyries,1,1
France,Don't Go Back To Rockville,1,1
France,Do You Have Other Loves?,1,1
France,Do You Like The Way,1,1
France,E.S.P.,1,1
France,Easy,1,1
France,Drum Boogie,1,1
France,Commotion,1,1
France,Como É Duro Trabalhar,1,1
France,Começaria Tudo Outra Vez,1,1
France,Commercial 2,1,1
France,Com Açúcar E Com Afeto,1,1
France,C'Mon Everybody,1,1
France,City Of Blinding Lights,1,1
France,Corduroy,1,1
France,Comportamento Geral,1,1
France,Compulsion,1,1
France,Country Feedback,1,1
France,Crossroads,1,1
France,Caprichosos,1,1
Germany,Eruption,2,1
Germany,The Number Of The Beast,2,1
Germany,The More I See,1,3
Germany,The Ides Of March,1,3
Germany,The Four Horsemen,1,3
Germany,The Trooper,1,3
Germany,The Prophecy,1,3
Germany,Tuesday's Gone,1,3
Germany,Two Steps Behind [Acoustic Version],1,3
Germany,Tommy Gun,1,3
Germany,Title Song,1,3
Germany,Summer Love,1,3
Germany,Straight Out Of Line,1,3
Germany,Still Life,1,3
Germany,Stone Crazy,1,3
Germany,Susie Q,1,3
Germany,Sure Know Something,1,3
Germany,Swing Low Sweet Chariot,1,3
Germany,Tatuagem,1,3
Germany,Tanto Tempo,1,3
Germany,The Alchemist,1,3
Germany,You Shook Me(2),1,3
Germany,You Can't Do it Right (With the One You Love),1,3
Germany,World Wide Suicide,1,3
Germany,Year to the Day,1,3
Germany,Whiplash,1,3
Germany,When My Left Eye Jumps,1,3
Germany,We're Gonna Groove,1,3
Germany,Vôo Sobre o Horizonte,1,3
Germany,Violent Pornography,1,3
Germany,Walking After You,1,3
Germany,Unfinished Business,1,3
Germany,Untitled,1,3
Germany,Until It Sleeps,1,3
Germany,Under Pressure,1,3
Germany,Nobody Knows You When You're Down & Out,1,3
Germany,No One Came,1,3
Germany,Nem Um Dia,1,3
Germany,Nervosa,1,3
Germany,Nothing to Hide,1,3
Germany,Nothingman,1,3
Germany,Nothin' To Lose,1,3
Germany,Oceano,1,3
Germany,Midnight From The Inside Out,1,3
Germany,Miracle To Me,1,3
Germany,Meu Guarda-Chuva,1,3
Germany,Murders In The Rue Morgue,1,3
Germany,Pristina,1,3
Germany,Proud Mary,1,3
Germany,Phantom Of The Opera,1,3
Germany,Plot 180,1,3
Germany,Outbreak,1,3
Germany,One I Want,1,3
Germany,Paths Of Glory,1,3
Germany,Out On The Tiles,1,3
Germany,Over And Out,1,3
Germany,Ozone Baby,1,3
Germany,Remedy,1,3
Germany,Restless and Wild,1,3
Germany,Right Now,1,3
Germany,Ramshackle Man,1,3
Germany,Radio GA GA,1,3
Germany,Re-Align,1,3
Germany,Run Silent Run Deep,1,3
Germany,RV,1,3
Germany,Rock Of Ages,1,3
Germany,She Loves Me Not,1,3
Germany,Since I've Been Loving You,1,3
Germany,Sítio Do Pica-Pau Amarelo,1,3
Germany,Snowblind,1,3
Germany,Slowness,1,3
Germany,Sonifera Ilha,1,3
Germany,Soldier Side - Intro,1,3
Germany,Space Truckin',1,3
Germany,Down By The Seaside,1,3
Germany,Drifter,1,3
Germany,Die Die My Darling,1,3
Germany,Distractions,1,3
Germany,Disenchanted Lullaby,1,3
Germany,Dazed and Confused,1,3
Germany,Dancing In The Street,1,3
Germany,Dark Corners,1,3
Germany,Damage Case,1,3
Germany,Cure,1,3
Germany,Caffeine,1,3
Germany,"Bye, Bye Brasil",1,3
Germany,Can't Keep,1,3
Germany,Creep,1,3
Germany,Cornucopia,1,3
Germany,Come Fly With Me,1,3
Germany,Boogie With Stu,1,3
Germany,Blood Brothers,1,3
Germany,Bron-Y-Aur Stomp,1,3
Germany,Bumbo Da Mangueira,1,3
Germany,Boris The Spider,1,3
Germany,Atras Da Porta,1,3
Germany,Azul,1,3
Germany,Balls to the Wall,1,3
Germany,Back in the Village,1,3
Germany,Beach Sequence,1,3
Germany,Before You Accuse Me,1,3
Germany,Beira Mar,1,3
Germany,Big Wave,1,3
Germany,Big Machine,1,3
Germany,Bell Bottom Blues,1,3
Germany,Amanhã Não Se Sabe,1,3
Germany,Alberta,1,3
Germany,Álibi,1,3
Germany,All Star,1,3
Germany,Afraid To Shoot Strangers,1,3
Germany,A Touch Away,1,3
Germany,Açai,1,3
Germany,01 - Prowler,1,3
Germany,A Day In the Life,1,3
Germany,God Of Thunder,1,3
Germany,Going To California,1,3
Germany,Hush,1,3
Germany,I Need Love,1,3
Germany,I Still Haven't Found What I'm Looking for,1,3
Germany,"Hey, Johnny Park!",1,3
Germany,Hots On For Nowhere,1,3
Germany,Freedom For My People,1,3
Germany,Genesis,1,3
Germany,First Time I Met The Blues,1,3
Germany,Flor De Lis,1,3
Germany,For Your Life,1,3
Germany,Faceless,1,3
Germany,Fear Is The Key,1,3
Germany,Feel Your Love Tonight,1,3
Germany,Eu E Ela,1,3
Germany,Estrela (Live),1,3
Germany,Everything's Ruined,1,3
Germany,"Exodus, Pt. 1",1,3
Germany,Man With The Woman Head,1,3
Germany,Make Me Believe,1,3
Germany,Metal Militia,1,3
Germany,Love Conquers All,1,3
Germany,Iron Maiden,1,3
Germany,Into The Fire,1,3
Germany,I'm Going Slightly Mad,1,3
Germany,I Still Love You,1,3
Germany,I Want It All,1,3
Germany,Juazeiro,1,3
Germany,Jump,1,3
Germany,Lavadeira,1,3
Germany,Leandro De Itaquera 2001,1,3
Germany,Let It Grow,1,3
Germany,Laguna Sunrise,1,3
Germany,Lamento De Carnaval,1,3
Germany,Lamento Sertanejo,1,3
Hungary,Last Night On Earth,1,1
Hungary,Let Me Love You Baby,1,1
Hungary,Leave My Girl Alone,1,1
Hungary,King In Crimson,1,1
Hungary,King For A Day,1,1
Hungary,If God Will Send His Angels,1,1
Hungary,It's Too Funky In Here,1,1
Hungary,Machine Men,1,1
Hungary,Miami,1,1
Hungary,Michael's Birthday,1,1
Hungary,Manifest Destiny,1,1
Hungary,Evil Dick,1,1
Hungary,Get Up (I Feel Like Being A) Sex Machine,1,1
Hungary,Here I Go Again,1,1
Hungary,How to Stop an Exploding Man,1,1
Hungary,"All Dead, All Dead",1,1
Hungary,Blow Your Mind,1,1
Hungary,Book Of Thel,1,1
Hungary,Christmas Party,1,1
Hungary,Dirty Little Thing,1,1
Hungary,Diwali,1,1
Hungary,Do You Feel Loved,1,1
Hungary,Soul Education,1,1
Hungary,So Por Amor,1,1
Hungary,Sheer Heart Attack,1,1
Hungary,Seu Balancê,1,1
Hungary,Sangue Latino,1,1
Hungary,Sapopemba e Maxambomba,1,1
Hungary,Out Of Sight,1,1
Hungary,Phyllis's Wedding,1,1
Hungary,O Pulso,1,1
Hungary,Nem 5 Minutos Guardados,1,1
Hungary,The Deeper The Love,1,1
Hungary,The Dundies,1,1
Hungary,The Educated Fool,1,1
Hungary,Too Young To Die,1,1
Hungary,The Man Behind the Curtain,1,1
Hungary,The Long Patrol,1,1
India,The Trooper,1,1
India,The Power Of Equality,1,1
India,True Believers,1,1
India,Trupets Of Jericho,1,1
India,To Tame A Land,1,1
India,The Cut Runs Deep,1,1
India,Texarkana,1,1
India,Stormbringer,1,1
India,Um Love,1,1
India,Um Indio,1,1
India,Up An' Atom,1,1
India,Night Train,1,1
India,No Fundo Do Quintal Da Escola,1,1
India,Pictures Of Home,1,1
India,Pour Some Sugar On Me,1,1
India,Overtime,1,1
India,Pagan Baby,1,1
India,Rock The Casbah,1,1
India,Que Luz É Essa,1,1
India,Rime of the Ancient Mariner,1,1
India,Shock Me,1,1
India,She,1,1
India,Sign Of The Cross,1,1
India,So Central Rain,1,1
India,So What,1,1
India,Cursed Diamonds,1,1
India,"Dois Pra Lá, Dois Pra Cá",1,1
India,Don't Look Now,1,1
India,Don't Look To The Eyes Of A Stranger,1,1
India,Don't Take Your Love From Me,1,1
India,Esporrei Na Manivela,1,1
India,Cigano,1,1
India,"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",1,1
India,"Concerto No.2 in F Major, BWV1047, I. Allegro",1,1
India,Cotton Fields,1,1
India,Cascades : I'm Not Your Lover,1,1
India,Chaos-Control,1,1
India,Chão De Estrelas,1,1
India,Bop Boogie,1,1
India,Blue Rythm Fantasy,1,1
India,Black Night,1,1
India,Black Satin,1,1
India,Breathe,1,1
India,Brave New World,1,1
India,Before You Accuse Me,1,1
India,Baltar's Escape,1,1
India,Bankrobber,1,1
India,Azul,1,1
India,(White Man) In Hammersmith Palais,1,1
India,Action,1,1
India,Acelerou,1,1
India,Hey America,1,1
India,High Head Blues,1,1
India,Houses Of The Holy,1,1
India,Hot Girl,1,1
India,Groovus Interruptus,1,1
India,Hard To Handle,1,1
India,Get Up Offa That Thing,1,1
India,Gates Of Urizen,1,1
India,Fora Da Ordem,1,1
India,Flash of The Blade,1,1
India,El Farol,1,1
India,Fall On Me,1,1
India,Maria Rosa,1,1
India,Mangueira,1,1
India,Mellowship Slinky In B Major,1,1
India,Love Don't Mean a Thing,1,1
India,Love Of My Life,1,1
India,Lick It Up,1,1
India,Lightning Strikes Twice,1,1
India,It's A Man's Man's Man's World,1,1
India,Infeliz Natal,1,1
India,Jeru,1,1
India,Lemon Drop,1,1
Ireland,L'Arc En Ciel De Miles,1,1
Ireland,Jacob's Ladder,1,1
Ireland,Maracatu Atômico [Trip Hop],1,1
Ireland,Etnia,1,1
Ireland,Exodus (Part 2) [Season Finale],1,1
Ireland,Folhas Secas,1,1
Ireland,Hallelujah Here She Comes,1,1
Ireland,Gyroscope,1,1
Ireland,Adrift,1,1
Ireland,...And Found,1,1
Ireland,Amor De Muito,1,1
Ireland,Army Ants,1,1
Ireland,Anything Goes,1,1
Ireland,Babylon,1,1
Ireland,Breakdown,1,1
Ireland,Crossfire,1,1
Ireland,City Of Blinding Lights,1,1
Ireland,Civil War,1,1
Ireland,End Of Romanticism,1,1
Ireland,Don't Cry,1,1
Ireland,Spanish Eyes,1,1
Ireland,Sobremesa,1,1
Ireland,Release,1,1
Ireland,S.O.S.,1,1
Ireland,Sangue De Bairro,1,1
Ireland,Samba Do Lado,1,1
Ireland,Perfect Crime,1,1
Ireland,Perplexo,1,1
Ireland,Poeira,1,1
Ireland,Mofo,1,1
Ireland,Walk On,1,1
Ireland,The 23rd Psalm,1,1
Ireland,The Fly,1,1
Ireland,The Garden,1,1
Ireland,The Whole Truth,1,1
Ireland,The Other 48 Days,1,1
Ireland,The Pilgrim,1,1
Ireland,The Long Con,1,1
Italy,This Is Radio Clash,1,1
Italy,The Crystal Ship,1,1
Italy,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",1,1
Italy,You Got Me Rocking,1,1
Italy,Motorbreath,1,1
Italy,Moon Is Up,1,1
Italy,Nico,1,1
Italy,Night Of The Long Knives,1,1
Italy,Não Vou Lutar,1,1
Italy,Promises,1,1
Italy,Princess of the Dawn,1,1
Italy,Palavras,1,1
Italy,San Francisco Bay Blues,1,1
Italy,Roxanne,1,1
Italy,Release,1,1
Italy,Respectable,1,1
Italy,Quase Um Segundo,1,1
Italy,Psychopomp,1,1
Italy,Sleep On The Sidewalk,1,1
Italy,Snowballed,1,1
Italy,Be Aggressive,1,1
Italy,As Tears Go By,1,1
Italy,A Melhor Forma,1,1
Italy,After Midnight,1,1
Italy,32 Dentes,1,1
Italy,Got That Feeling,1,1
Italy,For Those About To Rock (We Salute You),1,1
Italy,Get Out,1,1
Italy,Every Breath You Take,1,1
Italy,"Étude 1, In C Major - Preludio (Presto) - Liszt",1,1
Italy,Fight From The Inside,1,1
Italy,Me Liga,1,1
Italy,Mean Disposition,1,1
Italy,Midlife Crisis,1,1
Italy,Lil' Evil,1,1
Italy,Lonely Stranger,1,1
Italy,Love,1,1
Italy,Last Cup Of Sorrow,1,1
Netherlands,Let Me Love You Baby,1,1
Netherlands,Jump In The Fire,1,1
Netherlands,La Puesta Del Sol,1,1
Netherlands,Just Ain't Good Enough,1,1
Netherlands,Instant Karma,1,1
Netherlands,If You Don't Know Me By Now,1,1
Netherlands,If You Have To Ask,1,1
Netherlands,Fica,1,1
Netherlands,Falamansa Song,1,1
Netherlands,Get On Top,1,1
Netherlands,"Greetings from Earth, Pt. 2",1,1
Netherlands,Água E Fogo,1,1
Netherlands,(Anesthesia) Pulling Teeth,1,1
Netherlands,Anthem,1,1
Netherlands,Avisa,1,1
Netherlands,Desaforo,1,1
Netherlands,Cold Turkey,1,1
Netherlands,Burn Away,1,1
Netherlands,Scratch-N-Sniff,1,1
Netherlands,Quem Mata A Mulher Mata O Melhor,1,1
Netherlands,Right On Time,1,1
Netherlands,Riviera Paradise,1,1
Netherlands,Rock And Roll All Nite,1,1
Netherlands,Sapato 36,1,1
Netherlands,Os Exilados,1,1
Netherlands,"Oh, My Love",1,1
Netherlands,O Braço Da Minha Guitarra,1,1
Netherlands,Virginia Moon,1,1
Netherlands,Under The Bridge,1,1
Netherlands,Underwater Love,1,1
Netherlands,What If I Do?,1,1
Netherlands,"War of the Gods, Pt. 2",1,1
Netherlands,Tear,1,1
Netherlands,This Is The Place,1,1
Netherlands,Times Like These,1,1
Netherlands,Travis Walk,1,1
Netherlands,The Hand of God,1,1
Netherlands,The Last Song,1,1
Norway,Two Fanfares for Orchestra: II. Short Ride in a Fast Machine,1,1
Norway,The Economist,1,1
Norway,"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso",1,1
Norway,Um Lugar ao Sol,1,1
Norway,You Shook Me,1,1
Norway,Woman Of The World (Ao Vivo),1,1
Norway,Night Flight,1,1
Norway,Música Urbana 2,1,1
Norway,Pride (In The Name Of Love),1,1
Norway,Plush,1,1
Norway,Saturnine,1,1
Norway,Rock On,1,1
Norway,Safe and Sound,1,1
Norway,Rock & Roll,1,1
Norway,Put The Finger On You,1,1
Norway,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",1,1
Norway,Shape of Things to Come,1,1
Norway,Smells Like Teen Spirit (Ao Vivo),1,1
Norway,Stairway To Heaven,1,1
Norway,Something Nice Back Home,1,1
Norway,Canon and Gigue in D Major: I. Canon,1,1
Norway,Call Me a Dog,1,1
Norway,Celebration Day,1,1
Norway,Chega no Suingue,1,1
Norway,Coroné Antonio Bento,1,1
Norway,Din Din Wo (Little Child),1,1
Norway,Disappearing Act,1,1
Norway,Breaking The Rules,1,1
Norway,Bron-Y-Aur Stomp,1,1
Norway,Born To Move,1,1
Norway,Brasil,1,1
Norway,How Many More Times,1,1
Norway,For Your Life,1,1
Norway,Evil Walks,1,1
Norway,Inject The Venom,1,1
Norway,"Jupiter, the Bringer of Jollity",1,1
Norway,Love Rescue Me,1,1
Norway,Living Loving Maid (She's Just A Woman),1,1
Poland,Love Child,1,1
Poland,Maquinarama,1,1
Poland,Leave My Girl Alone,1,1
Poland,Immigrant Song,1,1
Poland,It's Late,1,1
Poland,It's Only Love,1,1
Poland,Evil Ways,1,1
Poland,Finding My Way,1,1
Poland,Flight Of The Rat,1,1
Poland,Get Up,1,1
Poland,Garota Nacional,1,1
Poland,Gatas Extraordinárias,1,1
Poland,Hallowed Be Thy Name,1,1
Poland,Hawkmoon 269,1,1
Poland,Hands All Over,1,1
Poland,Heartbreaker,1,1
Poland,Ava Adore,1,1
Poland,Aeroplane Flies High,1,1
Poland,E.C.T.,1,1
Poland,Eleanor Rigby,1,1
Poland,Comin' Home,1,1
Poland,Cherub Rock,1,1
Poland,Bullet The Blue Sky,1,1
Poland,So Beautiful,1,1
Poland,Shiny Happy People,1,1
Poland,SKA,1,1
Poland,Silver And Gold,1,1
Poland,Radio Song,1,1
Poland,Romance Ideal,1,1
Poland,Saturnine,1,1
Poland,Pretty Noose,1,1
Poland,Não Sei O Que Eu Quero Da Vida,1,1
Poland,With Or Without You,1,1
Poland,"Você Passa, Eu Acho Graça (Ao Vivo)",1,1
Poland,Wake Up Dead Man,1,1
Poland,When Love Comes To Town,1,1
Poland,Strange Kind Of Woman,1,1
Poland,Starburst,1,1
Portugal,Still Loving You,1,1
Portugal,Sweetest Thing,1,1
Portugal,The Fugitive,1,1
Portugal,The Clairvoyant,1,1
Portugal,Thank You,1,1
Portugal,The Wicker Man,1,1
Portugal,The Wanderer,1,1
Portugal,The Star Spangled Banner,1,1
Portugal,The Thin Line Between Love & Hate,1,1
Portugal,Where Eagles Dare,1,1
Portugal,Whiskey In The Jar,1,1
Portugal,Wave (Os Cariocas),1,1
Portugal,War Pigs,1,1
Portugal,Um Amor Puro,1,1
Portugal,Wrathchild,1,1
Portugal,You've Got Another Thing Comin',1,1
Portugal,Mouth To Mouth,1,1
Portugal,Moby Dick,1,1
Portugal,No Futuro,1,1
Portugal,Pride (In The Name Of Love),1,1
Portugal,Planet Home,1,1
Portugal,Pilot,1,1
Portugal,Papeau Nuky Doe,1,1
Portugal,Palco,1,1
Portugal,Santa Clara Clareou,1,1
Portugal,Run To The Hills,1,1
Portugal,Radio Song,1,1
Portugal,Que Luz É Essa,1,1
Portugal,Red House,1,1
Portugal,Red Light,1,1
Portugal,She Wears Black,1,1
Portugal,Sea of Madness,1,1
Portugal,Seconds,1,1
Portugal,Século XXI,1,1
Portugal,Seventh Son of a Seventh Son,1,1
Portugal,Selvagem,1,1
Portugal,Cafezinho,1,1
Portugal,Can I Play With Madness,1,1
Portugal,Caught Somewhere in Time,1,1
Portugal,Comin' Home,1,1
Portugal,Encontrar Alguém,1,1
Portugal,Esporrei Na Manivela,1,1
Portugal,Desire,1,1
Portugal,Deeper Underground,1,1
Portugal,04 - Running Free,1,1
Portugal,2 Minutes To Midnight,1,1
Portugal,Another Life,1,1
Portugal,As Rosas Não Falam (Beth Carvalho),1,1
Portugal,As Profecias,1,1
Portugal,"Always With Me, Always With You",1,1
Portugal,Bark at the Moon,1,1
Portugal,Beautiful Boy,1,1
Portugal,Believer,1,1
Portugal,Helpless,1,1
Portugal,"Greetings from Earth, Pt. 1",1,1
Portugal,God,1,1
Portugal,Give Peace a Chance,1,1
Portugal,I Still Haven't Found What I'm Looking For,1,1
Portugal,Hey Joe,1,1
Portugal,Garota de Ipanema (Dick Farney),1,1
Portugal,For the Greater Good of God,1,1
Portugal,Expresso 2222,1,1
Portugal,Face In The Sand,1,1
Portugal,Iron Man/Children of the Grave,1,1
Portugal,Immigrant Song,1,1
Portugal,Imagine,1,1
Portugal,Lanterna Dos Afogados,1,1
Portugal,Journey To Arnhemland,1,1
Portugal,"Mama, I'm Coming Home",1,1
Portugal,Maluco Beleza,1,1
Portugal,Mama Africa,1,1
Portugal,Magnetic Ocean,1,1
Portugal,Meu Erro,1,1
Portugal,Living Loving Maid (She's Just A Woman),1,1
Portugal,Lilás,1,1
Portugal,Lemon,1,1
Spain,Living On Love,1,1
Spain,Menino De Rua,1,1
Spain,Mãe Terra,1,1
Spain,Jaded,1,1
Spain,Jah Seh No,1,1
Spain,Join Together,1,1
Spain,I'm A Boy,1,1
Spain,J Squared,1,1
Spain,F*Ckin' Up,1,1
Spain,Eu Apenas Queria Que Voçê Soubesse,1,1
Spain,Ghost,1,1
Spain,I Can See For Miles,1,1
Spain,I Can't Explain,1,1
Spain,Gone,1,1
Spain,Hallowed Be Thy Name,1,1
Spain,Basket Case,1,1
Spain,Baba O'Riley,1,1
Spain,Brain Damage,1,1
Spain,Bohemian Rhapsody,1,1
Spain,Arc,1,1
Spain,Elza,1,1
Spain,Crystal Ball,1,1
Spain,Seek & Destroy,1,1
Spain,Somebody To Love,1,1
Spain,River Song,1,1
Spain,Sanctuary,1,1
Spain,Playtime,1,1
Spain,Phantom Lord,1,1
Spain,Primavera,1,1
Spain,Porch,1,1
Spain,Nice Guys Finish Last,1,1
Spain,O Bicho Tá Pregando,1,1
Spain,Nossa Gente (Avisa Là),1,1
Spain,Não Dá Mais Pra Segurar (Explode Coração),1,1
Spain,My Melancholy Blues,1,1
Spain,W.M.A.,1,1
Spain,We Are The Champions,1,1
Spain,The Trooper,1,1
Sweden,Polly,2,1
Sweden,Para Lennon E McCartney,1,2
Sweden,Paisagem Na Janela,1,2
Sweden,O Cidadão Do Mundo,1,2
Sweden,Occupation / Precipice,1,2
Sweden,No More Tears,1,2
Sweden,Sangue Latino,1,2
Sweden,Samba De Orly,1,2
Sweden,Run to the Hills,1,2
Sweden,Querem Meu Sangue,1,2
Sweden,Stairway To Heaven,1,2
Sweden,Sozinho (Hitmakers Classic Mix),1,2
Sweden,Smokin' in The Boys Room,1,2
Sweden,Smells Like Teen Spirit,1,2
Sweden,The Meaning Of The Blues,1,2
Sweden,Toda Cor,1,2
Sweden,Crazy Train,1,2
Sweden,Era Uma Vez,1,2
Sweden,É Fogo,1,2
Sweden,Domingo,1,2
Sweden,Dirty Love,1,2
Sweden,Às Vezes,1,2
